gen	evals	std                                          	min                                                  	avg                                              	max                                          
82 	168  	[ 3.63102787 11.75353154  4.69172509  0.41921107]	[ -8.73987179 -56.16054818 -11.04238453   3.66276126]	[ 3.55518582 -5.58383721  4.513851    5.65483987]	[11.26370479  6.20868208 11.15365444  6.19275524]
83 	168  	[ 3.84716573 11.37070862  4.74351484  0.25196946]	[ -8.73987179 -56.16054818 -11.04238453   4.98885637]	[ 3.42198421 -5.5216764   4.60596545  5.71187082]	[11.26370479  6.21898494 11.15365444  6.22684901]
84 	168  	[ 3.91962207 11.08168939  4.63244853  0.25112236]	[ -8.73987179 -56.16054818 -11.04238453   4.98885637]	[ 3.64288504 -5.22650828  4.39359208  5.71472058]	[11.26370479  6.21898494 11.15365444  6.23881247]
85 	168  	[ 3.91973984 10.73612012  4.49860437  0.24825591]	[ -8.73987179 -56.16054818 -11.04238453   4.98885637]	[ 3.46494436 -4.71741126  4.51313606  5.71913657]	[11.29761753  6.21898494 11.15365444  6.23881354]
86 	168  	[ 4.13268553 11.64874195  4.3682623   0.24534107]	[ -8.73987179 -60.16194818 -11.04238453   4.98885637]	[ 3.6645357  -4.61759081  3.80559006  5.7509913 ]	[11.29761753  6.20659248 11.83641954  6.23985684]
87 	168  	[ 4.17921411 13.08438999  4.52114622  0.23882511]	[ -5.81233254 -60.16194818 -11.04238453   4.98885637]	[ 4.38984486 -5.51938403  3.70448986  5.72456443]	[11.29761753  6.20659248 11.83641954  6.23985684]
88 	168  	[ 4.062833   12.69893191  4.49099771  0.23587036]	[ -5.81233254 -60.16194818 -11.04238453   4.98885637]	[ 4.23688373 -4.69823641  3.68739012  5.7420958 ]	[11.26370479  6.20659248 11.83641954  6.23985684]
89 	168  	[ 3.69228649 13.47067315  4.45594532  0.21212484]	[ -5.81233254 -60.16194818 -11.04238453   4.98885637]	[ 4.79710528 -5.49780341  3.60303009  5.76218164]	[11.26370479  6.20659248 11.83641954  6.23985684]
90 	168  	[ 3.61472275 14.01569673  4.49424407  0.21910431]	[ -5.81233254 -60.16194818 -11.04238453   4.98885637]	[ 4.94508818 -5.94347225  3.43837891  5.76217445]	[11.26370479  6.20659248 11.0663532   6.23985684]
91 	168  	[ 3.62464902 13.77092615  4.4910334   0.20687664]	[ -5.81233254 -60.16194818 -11.04238453   4.98885637]	[ 4.92664427 -5.57934853  3.5644705   5.75971038]	[11.62252197  6.20659248 11.88949274  6.23936778]
92 	168  	[ 3.63237007 14.2587993   4.56368663  0.20960068]	[ -5.81233254 -60.16194818 -11.04238453   4.98885637]	[ 4.87551688 -6.07742241  3.6063167   5.76027734]	[11.62252197  6.20659248 11.88949274  6.23936778]
