gen	evals	std                                          	min                                              	avg                                              	max                                          
47 	168  	[ 2.75325638 20.66924266  4.45068947  1.30528927]	[  -2.38290698 -101.42416581  -12.48339674    0.50988413]	[  4.20575179 -13.26264867  -1.1090336    3.70038557]            	[8.83303675 6.19038277 9.90709126 6.94048372]
48 	168  	[ 2.85275076 21.18109618  4.47404219  1.33115996]	[  -2.38290698 -101.42416581  -12.48339674    0.50988413]	[  4.10512269 -13.49075366  -0.94262071   3.72180437]            	[8.83303675 6.19038277 9.90709126 6.94048372]
49 	168  	[ 2.8330946  23.44022734  4.62675186  1.28202967]	[  -2.38290698 -101.42416581  -13.6819265     0.50988413]	[  4.26703991 -14.40035388  -1.23564618   3.69860414]            	[9.02332591 6.12651706 9.90709126 6.94048372]
50 	168  	[ 2.85754045 24.13813253  4.74794566  1.32540288]	[  -2.38290698 -101.42416581  -13.6819265     0.50988413]	[  4.27456692 -14.99803603  -1.23710685   3.70685716]            	[9.02332591 6.12651706 9.90709126 6.94048372]
51 	168  	[ 2.86530424 24.74320953  4.93660696  1.25752148]	[  -2.38290698 -101.42416581  -14.03952661    0.94550382]	[  4.29784169 -15.95489265  -1.42768015   3.79084022]            	[9.02332591 6.12651706 9.90709126 6.94048372]
52 	168  	[ 2.82153675 24.41019831  5.18781818  1.16815347]	[  -2.38290698 -101.42416581  -13.6819265     1.1832203 ]	[  4.5164021  -15.67031021  -1.30830389   3.68630671]            	[ 9.02332591  6.12651706 11.35731337  6.93264378]
53 	168  	[ 2.76575887 24.93920719  5.07916768  1.15267128]	[  -2.38290698 -101.42416581  -13.6819265     1.68282366]	[  4.24276756 -14.96403576  -0.95264158   3.73386863]            	[ 9.02332591  6.12651706 11.35731337  6.96301046]
54 	168  	[ 2.7895368  27.09062071  5.27350114  1.14914661]	[  -2.45094971 -112.07154765  -13.6819265     1.68282366]	[  4.58199598 -16.81606648  -1.27538455   3.7635271 ]            	[ 9.02332591  6.12651706 11.35731337  6.96301046]
55 	168  	[ 2.73275083 26.13484019  5.18708947  1.21849203]	[  -2.45094971 -107.48207565  -13.6819265     1.68282366]	[  4.42508899 -15.86419982  -0.68397183   3.85876057]            	[ 9.02332591  6.12651706 11.35731337  6.96301046]
56 	168  	[ 2.86412099 25.66673049  5.73626262  1.24473963]	[  -2.45094971 -107.48207565  -13.6819265     0.35265606]	[  4.53838108 -16.2596993   -0.86066856   3.78063058]            	[ 9.02332591  6.12651706 11.35731337  6.96301046]
57 	168  	[ 3.04674555 26.08670638  5.43424057  1.32705995]	[  -2.45094971 -107.48207565  -13.6819265     0.35265606]	[  4.39046221 -15.14399736  -0.71635333   3.66766426]            	[ 9.37237286  6.12651706 11.35731337  6.96301046]
58 	168  	[ 3.06521506 26.61437315  5.57713336  1.30154994]	[  -2.46626074 -107.48207565  -13.6819265     0.35265606]	[  4.23871965 -15.55231172  -0.39461923   3.68032953]            	[ 9.02332591  6.12651706 11.35731337  6.96301046]
59 	168  	[ 3.29747511 25.81884504  5.8066048   1.30077588]	[  -4.32562309 -107.48207565  -12.48339674    0.35265606]	[  3.9687728  -15.02579655  -0.32719236   3.68440755]            	[ 8.9916373   6.12651706 11.35731337  6.96301046]
60 	168  	[ 2.98609844 25.77354473  5.7908559   1.31465642]	[  -4.32562309 -107.48207565  -12.48339674    0.35265606]	[  4.32547386 -16.67896576  -0.55864766   3.798314  ]            	[ 8.9916373   6.12651706 11.35731337  6.96301046]
61 	168  	[ 2.96932101 27.00719172  6.01451494  1.21990373]	[  -4.32562309 -107.48207565  -15.45739262    0.35265606]	[  4.56138953 -18.11025464  -0.92389761   3.81935551]            	[ 8.9916373   6.12651706 11.35731337  6.95548595]
62 	168  	[ 2.87253727 27.28847735  6.05958041  1.28565334]	[  -4.32562309 -107.48207565  -15.45739262    0.35265606]	[  4.66374689 -18.33190185  -1.2225757    3.75682923]            	[ 8.9916373   6.20345899 11.35731337  6.95478679]
63 	168  	[ 2.99565592 28.33548044  6.06681254  1.31019613]	[  -4.32562309 -107.48207565  -15.45739262    0.35265606]	[  4.55036053 -18.99917316  -1.23473773   3.78202069]            	[ 8.9916373   6.20345899 11.35731337  6.95478679]
64 	168  	[ 2.95021067 28.16646699  5.80629783  1.30838897]	[  -4.32562309 -107.48207565  -15.45739262    0.35265606]	[  4.51783875 -18.51767989  -1.02798828   3.74912599]            	[ 8.9916373   6.20345899 11.35731337  6.95478679]
65 	168  	[ 2.83444852 26.22104399  5.61695908  1.30616959]	[  -4.32562309 -107.48207565  -15.45739262    0.35265606]	[  4.3775687  -17.00803299  -0.77194849   3.78645577]            	[ 8.9916373   6.20345899 11.35731337  6.95478679]
66 	168  	[ 2.86837927 28.13878779  5.86103445  1.3194873 ]	[  -2.13592893 -107.48207565  -15.45739262    0.35265606]	[  4.5259179  -19.18699322  -1.02874285   3.81772467]            	[ 8.9916373   6.20345899 11.35731337  6.95478679]
67 	168  	[ 2.71078807 23.56373084  5.73161261  1.35206061]	[  -2.13592893 -104.29162842  -15.45739262    0.35265606]	[  4.24833507 -15.86150702  -0.70611074   3.8621411 ]            	[ 9.25171239  6.20345899 11.35731337  6.95478679]
68 	168  	[ 2.78803065 23.15959052  5.8439508   1.32058062]	[  -2.13592893 -104.29162842  -15.45739262    0.35265606]	[  4.04212121 -15.15394836  -0.3880548    3.92367171]            	[ 9.25171239  6.20345899 11.35731337  6.95478679]
69 	168  	[ 2.76977092 24.31006342  5.6606219   1.31464186]	[  -2.13592893 -104.29162842  -12.46950702    0.35265606]	[  4.08827561 -16.11973409  -0.23036169   3.89323457]            	[ 9.25171239  6.20345899 11.35731337  6.94892859]
70 	168  	[ 2.80464473 23.77491472  5.59136101  1.36412112]	[  -2.13592893 -104.29162842  -12.46950702    0.35265606]	[  3.99855293 -15.03698581  -0.36200536   3.95988221]            	[ 9.25171239  6.20345899 11.44805968  6.93393362]
71 	168  	[ 2.8046903  24.53840347  5.80994909  1.32385442]	[  -2.13592893 -104.29162842  -12.46950702    0.35265606]	[  4.02943954 -15.76291011  -0.28985431   3.86234859]            	[ 9.25171239  6.09112166 11.44805968  6.9612778 ]
72 	168  	[ 2.8479925  25.70040789  5.72336655  1.33705012]	[  -2.13592893 -104.29162842  -12.46950702    0.35265606]	[ 3.95250257e+00 -1.63883353e+01 -1.50046788e-02  3.88377542e+00]	[ 9.25171239  6.09112166 11.44805968  6.95325429]
73 	168  	[ 2.74053328 19.68203098  5.55625346  1.37179299]	[  -2.13592893 -101.42416581  -12.46950702    0.35265606]	[  3.81295582 -12.34718508   0.55184017   3.80265446]            	[ 9.25171239  6.13570961 11.51648858  6.95325429]
74 	168  	[ 2.69359943 20.22107265  5.64987084  1.34700846]	[  -2.13592893 -101.42416581  -12.46950702    0.35265606]	[  3.90948144 -13.08830577   0.30893634   3.83472895]            	[ 9.25171239  6.09112166 11.51648858  6.95325429]
75 	168  	[ 2.79165711 21.76809414  5.74222698  1.44704752]	[  -6.6234815  -120.79909956  -12.46950702    0.35265606]	[  3.86768166 -13.09984547   0.6738492    3.87434356]            	[ 9.31494123  6.09112166 11.51648858  6.95157942]
76 	168  	[ 2.83752133 21.65293503  5.68969491  1.43268913]	[  -6.6234815  -120.79909956  -12.46950702    0.35265606]	[  3.98643623 -14.16786885   0.51145049   4.05083392]            	[ 9.31494123  6.17139251 11.41914615  6.94942808]
77 	168  	[ 2.92691188 21.10142254  5.32637265  1.44048893]	[  -6.6234815  -120.79909956  -12.46950702    0.35265606]	[  3.87921563 -12.05632459   0.15684125   4.06111338]            	[ 9.31494123  6.09112166 11.65341888  6.94942808]
78 	168  	[ 2.92940948 20.29062138  5.3964819   1.48772203]	[  -6.6234815  -120.79909956  -12.46950702   -0.19299512]	[  3.83756082 -11.98960003   0.22118048   4.07687151]            	[ 9.31494123  6.09112166 11.65341888  6.94942808]
