gen	evals	std                                          	min                                              	avg                                                          	max                                          
36 	168  	[ 2.32806376 12.33893981  2.39947709  1.20802279]	[ -2.61795267 -43.15239528  -7.10454654   2.46019208]	[ 3.60568363 -4.82855879  1.12391823  4.87832625]                	[8.24360617 6.22911126 5.63997636 6.94844215]
37 	168  	[ 2.47482634 14.00634239  2.68924357  1.1625312 ]	[ -2.61137292 -64.81775144 -10.00564753   2.46019208]	[ 3.55479567 -6.20493699  1.03917685  5.00910185]                	[8.24360617 6.22911126 5.63997636 6.94852524]
38 	168  	[ 2.65491512 13.97397309  2.86918548  1.11473538]	[ -2.61137292 -64.81775144 -10.00564753   2.46019208]	[ 3.3907334  -7.19332952  0.81712694  5.17876654]                	[8.24360617 6.22911126 6.4336741  6.94902056]
39 	168  	[ 2.62640741 13.74281154  2.97911645  1.10846853]	[ -2.81693702 -64.81775144 -10.00564753   2.21195499]	[ 3.56971938 -6.99858911  0.82900757  5.17875778]                	[8.24360617 6.10145684 7.06086003 6.96385777]
40 	168  	[ 2.66311463 14.60470573  3.06595188  1.15928322]	[ -2.81693702 -64.81775144 -10.00564753   2.46019208]	[ 3.70989727 -8.35879727  0.83272884  5.07608768]                	[8.24360617 6.12238042 7.06086003 6.96385777]
41 	168  	[ 2.64114011 14.91908591  2.81270628  1.14670677]	[ -2.81693702 -64.81775144 -10.00564753   2.46019208]	[ 3.71931303 -7.39261626  1.26733504  4.99661479]                	[8.24360617 6.14105084 7.06086003 6.96385777]
42 	168  	[ 2.44993817 14.83272254  2.83688568  1.11833115]	[ -2.81693702 -64.81775144 -10.00564753   2.46019208]	[ 4.04632778 -8.74066334  1.16413119  4.95728098]                	[8.24360617 6.10145684 7.06086003 6.94907244]
43 	168  	[ 2.5034532  13.40802852  2.74849714  1.136403  ]	[ -2.81693702 -43.12723876  -6.36701679   2.46019208]	[ 3.86522586 -7.56465032  1.47635027  4.97957613]                	[8.24360617 6.10145684 7.06086003 6.94740434]
44 	168  	[ 2.34358559 13.36087822  2.87496631  1.12907271]	[ -2.81693702 -43.12723876  -9.5738611    2.46019208]	[ 3.85715235 -7.30769571  1.40175477  5.02880675]                	[8.24360617 6.10145684 7.06086003 6.94740434]
45 	168  	[ 2.43444157 13.37876732  2.74766189  1.05045289]	[ -2.81693702 -43.12723876  -6.36701679   2.46019208]	[ 3.6991704  -6.68129243  1.73513087  5.08795806]                	[8.24360617 6.1150607  7.06086003 6.94740434]
