gen	evals	std                                          	min                                              	avg                                              	max                                          
128	168  	[ 4.82878819 49.07483621  6.84984466  0.97031651]	[  -8.39848547 -197.86111191  -15.75978868    3.1065126 ]	[  2.40949488 -29.67355226  -0.30281977   5.64608052]            	[11.34946099  6.2408694  10.26413801  7.49140862]
129	168  	[ 4.87290627 49.35596821  7.02492805  0.95039014]	[  -8.39848547 -197.86111191  -15.75978868    3.1065126 ]	[  2.50849129 -29.61305581  -0.25750051   5.56711998]            	[11.34946099  6.2408694  10.26413801  7.49140862]
130	168  	[ 4.8631272  48.4028536   7.24027786  0.93067394]	[  -8.39848547 -197.86111191  -15.75978868    3.1065126 ]	[  2.52834119 -29.60762253  -0.64351702   5.56903642]            	[11.34946099  6.2408694  10.26413801  7.49140862]
131	168  	[ 4.75559458 48.86349152  7.14022909  0.94797496]	[  -8.39848547 -204.78503448  -15.75978868    3.15713904]	[  2.70215053 -29.06172383  -0.69013403   5.54140073]            	[11.34946099  6.2408694   9.89503079  7.49140862]
132	168  	[ 4.98425391 49.47597931  7.23067057  0.97348368]	[ -11.47310567 -204.78503448  -15.75978868    3.15713904]	[  2.76460597 -30.70529055  -0.88209473   5.55836341]            	[11.18115211  6.2408694  11.68277173  7.49140862]
133	168  	[ 5.11176526 47.55487229  7.07748708  0.98799318]	[ -11.47310567 -204.78503448  -15.75978868    3.15713904]	[  2.71775462 -31.51336729  -0.72099553   5.58218613]            	[11.05754751  6.2408694  11.68277173  7.49140862]
134	168  	[ 5.10958518 47.4846208   7.36693078  0.97234756]	[  -8.39848547 -204.78503448  -15.75978868    2.82014896]	[  2.56133802 -31.76892988  -0.73417027   5.6079191 ]            	[11.05754751  6.2408694  10.41447281  7.48990352]
135	168  	[ 4.98525464 45.86109281  7.14884137  1.0202349 ]	[ -11.90404876 -204.78503448  -15.75978868    2.82014896]	[  2.78750982 -30.08649826  -0.77296979   5.54222537]            	[11.05754751  6.2408694  10.81652933  7.48990352]
136	168  	[ 4.97629364 49.05043797  6.89506933  1.08182012]	[ -12.58421743 -204.78503448  -15.75978868    2.82014896]	[  2.71948258 -31.8623333   -0.84830153   5.60062579]            	[11.05754751  6.2408694  12.93482144  7.49176987]
137	168  	[ 5.03013209 50.11627398  7.06487946  1.11559636]	[ -12.58421743 -204.78503448  -15.75978868    2.82014896]	[  2.87227433 -29.83108251  -0.78181375   5.57647536]            	[11.05754751  6.2408694  12.93482144  7.49176987]
138	168  	[ 4.953156   50.83905036  6.96878366  1.16216814]	[ -12.58421743 -204.78503448  -15.75978868    2.80369871]	[  2.91119515 -30.37445013  -0.84197113   5.55365361]            	[11.1307025   6.2251511  12.93482144  7.49176987]
139	168  	[ 5.04006138 49.85785257  6.80379861  1.15243666]	[ -12.58421743 -204.78503448  -15.75978868    2.82014896]	[  2.8654819  -29.0730941   -0.5413473    5.52626484]            	[11.87084295  6.2245108  12.93482144  7.4919918 ]
